1600955136;1504;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Retribution,PRIEST-Holy,WARLOCK-Destruction;433;false;0;4992256;3913362;0;-13;2419;2405;Feral;true
1600954622;2167;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PALADIN-Holy,WARLOCK-Destruction;53;false;0;544946;79590;0;-12;2450;2438;Feral;true
1600954388;572;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Arcane,PRIEST-Discipline,ROGUE-Assassination;208;false;0;4475198;1691878;0;-10;2473;2506;Feral;true
1600954070;1825;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DRUID-Balance,PRIEST-Shadow,SHAMAN-Restoration;371;true;0;8064135;4791943;0;13;2442;2452;Feral;true
1600953493;1672;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PRIEST-Discipline,ROGUE-Assassination;199;true;0;3541320;1613006;0;12;2410;2427;Feral;true
1600953118;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PRIEST-Discipline,ROGUE-Subtlety;298;true;0;6277068;2728233;0;11;2381;2378;Feral;true
1600952703;1505;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,ROGUE-Assassination,WARLOCK-Destruction;189;true;0;3069064;2464315;0;10;2355;2343;Feral;true
1600952285;572;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEMONHUNTER-Havoc,MONK-Windwalker,SHAMAN-Restoration;93;true;1;1754335;1252924;0;11;2320;2348;Feral;true
1600951969;1825;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEMONHUNTER-Havoc,MONK-Windwalker,SHAMAN-Restoration;211;false;0;4632364;2455613;0;-13;2346;2362;Feral;true
1600951623;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PALADIN-Holy,ROGUE-Assassination;104;true;1;1966141;893254;0;10;2316;2321;Feral;true
1600951398;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Arcane,PRIEST-Discipline,ROGUE-Assassination;32;false;0;316267;160869;0;-14;2345;2345;Feral;true
1600951286;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DRUID-Balance,PALADIN-Holy,ROGUE-Assassination;192;false;0;2592897;1791492;0;-14;2374;2374;Feral;true
1600887380;1672;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,MONK-Mistweaver,WARLOCK-Destruction;582;false;0;10490442;5622592;0;-13;2402;2403;Feral;true
1600886717;1672;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PALADIN-Holy,WARLOCK-Destruction;36;false;0;303460;251494;0;-13;2434;2419;Feral;true
1600886557;1552;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PRIEST-Discipline,ROGUE-Assassination;64;false;0;1217991;435800;0;-12;2462;2468;Feral;true
1600886416;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Frost,PALADIN-Holy,WARLOCK-Destruction;310;false;0;2476711;2958436;0;-11;2490;2493;Feral;true
1600885915;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;HUNTER-Survival,PALADIN-Holy,PRIEST-Shadow;303;true;1;6011118;3675939;0;12;2464;2449;Feral;true
1600885251;1504;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEATHKNIGHT-Frost,MONK-Mistweaver,MONK-Windwalker;118;false;0;2158661;1137097;0;-10;2527;2525;Feral;true
1600885048;2167;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEATHKNIGHT-Frost,DEMONHUNTER-Havoc,SHAMAN-Restoration;122;true;1;2416900;1541914;0;13;2499;2491;Feral;true
1600884799;1672;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;392;true;1;7501284;4881950;0;13;2469;2475;Feral;true
1600884290;1505;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DRUID-Feral,PALADIN-Holy,PRIEST-Shadow;164;false;0;2203784;1813162;0;-11;2497;2503;Feral;true
1600884012;572;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;434;true;0;8279674;6277403;0;13;2466;2473;Feral;true
1600883467;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DRUID-Feral,MONK-Mistweaver,MONK-Windwalker;142;true;1;3141120;1868076;0;12;2437;2439;Feral;true
1600883216;1505;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DRUID-Balance,PALADIN-Holy,SHAMAN-Elemental;22;true;1;294066;10987;0;12;2405;2418;Feral;true
1600883075;1505;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,WARLOCK-Destruction,WARRIOR-Arms;88;false;0;1313885;697996;0;-12;2433;2439;Feral;true
1600882904;1505;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PRIEST-Discipline,ROGUE-Assassination;123;false;0;2178384;1105497;0;-11;2460;2469;Feral;true
1600882635;1552;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PRIEST-Discipline,ROGUE-Assassination;308;true;0;5856750;3287180;0;11;2434;2421;Feral;true
1600882218;1505;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEATHKNIGHT-Frost,DEMONHUNTER-Havoc,DRUID-Restoration;221;false;0;4815041;2686775;0;-12;2463;2463;Feral;true
1600881911;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DRUID-Feral,PALADIN-Holy,PRIEST-Shadow;133;true;1;2383166;1226778;0;13;2429;2453;Feral;true
1600881625;2167;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;HUNTER-Survival,PALADIN-Retribution,SHAMAN-Restoration;565;false;0;11077727;7441506;0;-12;2459;2453;Feral;true
1600880931;2167;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEATHKNIGHT-Unholy,DRUID-Restoration,HUNTER-Survival;176;false;0;3815951;2525652;0;-11;2489;2485;Feral;true
1600880618;1825;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DRUID-Restoration,HUNTER-Survival,MAGE-Frost;194;false;0;3520002;2530998;0;-10;2517;2521;Feral;true
1600880335;1134;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DRUID-Feral,PRIEST-Discipline,ROGUE-Assassination;62;true;2;1300443;465060;0;13;2489;2487;Feral;true
1600880197;1134;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PALADIN-Holy,ROGUE-Assassination;96;false;0;1806644;939968;0;-11;2520;2507;Feral;true
1600879966;1505;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PALADIN-Holy,WARLOCK-Destruction;186;true;1;2029037;1897524;0;13;2492;2487;Feral;true
1600879674;1134;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MONK-Mistweaver,SHAMAN-Elemental,WARLOCK-Destruction;487;true;0;8243164;4943546;0;13;2463;2466;Feral;true
1600879106;2167;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,ROGUE-Assassination,SHAMAN-Elemental;207;true;1;4070736;1453244;0;11;2438;2413;Feral;true
1600878624;980;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DRUID-Restoration,MAGE-Fire,WARLOCK-Destruction;309;false;0;5768112;4327884;0;-11;2465;2478;Feral;true
1600878230;1504;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MONK-Mistweaver,SHAMAN-Elemental,WARLOCK-Destruction;447;true;0;6688372;4895566;0;12;2439;2421;Feral;true
1600877623;1134;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,PRIEST-Shadow,WARLOCK-Destruction;295;true;0;4499780;4441761;0;12;2407;2421;Feral;true
1600877211;1134;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,PRIEST-Shadow,WARLOCK-Destruction;92;false;0;427815;293837;0;-12;2441;2420;Feral;true
1600876950;1552;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PALADIN-Holy,WARLOCK-Destruction;207;false;0;2582466;2468631;0;-11;2469;2475;Feral;true
1600876658;1825;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,PALADIN-Protection,PRIEST-Shadow;649;true;0;14984254;7810164;0;13;2437;2448;Feral;true
1600875787;617;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEMONHUNTER-Havoc,PRIEST-Discipline,PRIEST-Shadow;269;true;1;5379909;3431744;0;13;2402;2432;Feral;true
1600875343;1825;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEATHKNIGHT-Unholy,DEMONHUNTER-Havoc,PALADIN-Holy;189;true;1;3415588;3620863;0;11;2373;2373;Feral;true
1600874964;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,MONK-Mistweaver,WARLOCK-Destruction;378;true;0;5901213;2403655;0;10;2344;2346;Feral;true
1600874497;1505;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEMONHUNTER-Havoc,PRIEST-Discipline,PRIEST-Shadow;91;false;0;967928;1100446;0;-13;2373;2371;Feral;true
1600874308;1504;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,PRIEST-Shadow,WARLOCK-Destruction;421;true;1;6678067;4887472;0;10;2344;2344;Feral;true
1600873642;572;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MONK-Mistweaver,PALADIN-Retribution,ROGUE-Assassination;124;false;0;2261018;1012392;0;-13;2370;2387;Feral;true
1600873409;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PALADIN-Holy,WARLOCK-Destruction;94;false;0;1176378;544797;0;-13;2398;2403;Feral;true
1600873165;1134;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Retribution,PRIEST-Holy,WARLOCK-Destruction;493;false;0;10385863;5224670;0;-12;2426;2431;Feral;true
1600872593;1504;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEMONHUNTER-Havoc,MONK-Mistweaver,WARLOCK-Destruction;398;true;1;7766432;3548910;0;11;2400;2383;Feral;true
1600871890;980;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MONK-Mistweaver,PALADIN-Retribution,ROGUE-Assassination;461;true;1;10595400;4973632;0;10;2377;2341;Feral;true
1600871348;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DRUID-Balance,SHAMAN-Restoration,WARLOCK-Destruction;157;true;1;3065550;2284785;0;10;2346;2358;Feral;true
1600871052;1825;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Retribution,PRIEST-Holy,WARLOCK-Destruction;629;false;0;12921624;7427090;0;-13;2373;2383;Feral;true
1600796227;1552;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Frost,MONK-Mistweaver,PRIEST-Shadow;43;false;0;538416;165010;0;-13;2430;2421;Feral;true
1600796078;1504;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Retribution,SHAMAN-Restoration,WARRIOR-Arms;415;false;0;9431915;5398526;0;-11;2457;2471;Feral;true
1600795581;1504;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEMONHUNTER-Havoc,DEMONHUNTER-Havoc,SHAMAN-Restoration;176;false;0;3591230;2111687;0;-12;2489;2473;Feral;true
1600795263;617;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEATHKNIGHT-Frost,DEMONHUNTER-Havoc,SHAMAN-Restoration;201;false;0;4857300;2304497;0;-10;2517;2524;Feral;true
1600794981;1505;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PALADIN-Holy,ROGUE-Assassination;226;true;1;4994391;2540832;0;13;2484;2504;Feral;true
1600794614;980;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEMONHUNTER-Havoc,SHAMAN-Restoration,WARRIOR-Arms;114;true;1;1952288;1240488;0;12;2457;2444;Feral;true
1600794371;980;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEMONHUNTER-Havoc,PRIEST-Discipline,PRIEST-Shadow;39;false;0;364364;200780;0;-11;2484;2494;Feral;true
1600794162;1672;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,ROGUE-Assassination,WARLOCK-Destruction;33;true;0;451585;0;0;12;2457;2445;Feral;true
1600794002;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PALADIN-Holy,ROGUE-Assassination;384;true;1;7584796;4225300;0;13;2422;2452;Feral;true
1600792350;617;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,SHAMAN-Elemental,WARLOCK-Destruction;68;false;0;1095974;454277;0;-11;2448;2465;Feral;true
1600792167;617;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DRUID-Restoration,SHAMAN-Elemental,WARLOCK-Destruction;537;true;0;10866347;5373366;0;11;2419;2417;Feral;true
1600791502;572;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PALADIN-Holy,ROGUE-Assassination;87;false;0;1767346;802949;0;-12;2449;2445;Feral;true
1600791179;1552;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEMONHUNTER-Havoc,SHAMAN-Restoration,WARRIOR-Arms;137;false;0;2864356;1548640;0;-11;2478;2481;Feral;true
1600790924;1552;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEMONHUNTER-Havoc,PRIEST-Discipline,PRIEST-Shadow;131;true;1;2924715;1732628;0;12;2447;2457;Feral;true
1600790686;1505;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Frost,PALADIN-Holy,WARLOCK-Destruction;406;false;0;4218848;3032560;0;-12;2477;2472;Feral;true
1600790169;1672;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEATHKNIGHT-Frost,MONK-Windwalker,SHAMAN-Restoration;438;true;1;9470461;5683021;0;12;2447;2450;Feral;true
1600789653;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,PALADIN-Protection,PRIEST-Shadow;38;false;0;642869;126302;0;-11;2475;2482;Feral;true
1600789504;1911;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,MONK-Windwalker,PALADIN-Holy;36;false;0;301663;117411;0;-10;2498;2529;Feral;true
1600789289;1134;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PALADIN-Holy,ROGUE-Assassination;115;false;0;1952344;1017415;0;-11;2530;2518;Feral;true
1600788669;980;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEATHKNIGHT-Frost,MONK-Windwalker,SHAMAN-Restoration;243;true;2;4139360;2256910;0;12;2507;2476;Feral;true
1600788252;617;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PALADIN-Holy,WARLOCK-Destruction;229;false;0;1617996;2047742;0;-9;2532;2551;Feral;true
1600787792;1505;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,ROGUE-Assassination,WARLOCK-Destruction;95;false;0;1595388;836380;0;-9;2561;2562;Feral;true
1600711332;1672;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Fire,PRIEST-Discipline,ROGUE-Assassination;117;true;0;2396349;1403556;0;14;2527;2543;Feral;true
1600711137;980;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Frost,PALADIN-Holy,WARLOCK-Destruction;202;false;0;2092829;1688907;0;-9;2555;2562;Feral;true
1600710853;1552;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,PRIEST-Shadow,WARLOCK-Destruction;115;true;2;2410458;1274036;0;14;2526;2527;Feral;true
1600710656;980;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEMONHUNTER-Havoc,PALADIN-Holy,WARRIOR-Arms;44;true;1;650868;137381;0;12;2504;2464;Feral;true
1600710505;617;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,SHAMAN-Elemental,WARLOCK-Destruction;118;false;0;507551;59872;0;-10;2532;2537;Feral;true
1600710307;572;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEMONHUNTER-Havoc,SHAMAN-Restoration,WARLOCK-Destruction;89;true;0;1633014;208145;0;14;2503;2504;Feral;true
1600710137;572;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;DEMONHUNTER-Havoc,PALADIN-Holy,WARRIOR-Arms;108;false;0;2223392;1115032;0;-10;2534;2523;Feral;true
1600709908;1672;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;PALADIN-Holy,ROGUE-Assassination,WARLOCK-Destruction;115;false;0;886133;455513;0;-9;2563;2566;Feral;true
1600709641;1552;6;DRUID-Feral,HUNTER-Survival,PRIEST-Discipline;MAGE-Frost,PALADIN-Holy,WARLOCK-Destruction;69;true;0;1429479;657994;0;15;2534;2532;Feral;true
